City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,bethel,41.3712,-73.414,36.01400000000003,67,100,1.54,US,1706648118
1,port mathurin,-19.6833,63.4167,81.44600000000005,77,100,8.93,MU,1706648118
2,ushuaia,-54.8,-68.3,60.458000000000006,55,75,3.6,AR,1706648118
3,lichinga,-13.3128,35.2406,68.09000000000003,83,40,3.09,MZ,1706648118
4,puerto ayora,-0.7393,-90.3518,87.76400000000004,78,87,5.25,EC,1706648118
5,karasburg,-28.0167,18.75,81.33800000000005,22,0,5.39,NA,1706648118
6,hermanus,-34.4187,19.2345,68.81000000000009,77,65,3.91,ZA,1706647987
7,alofi,-19.0595,-169.9187,82.11200000000005,87,99,6.83,NU,1706648119
8,amos,48.5669,-78.1162,29.930000000000042,86,100,4.5,CA,1706648119
9,taltal,-25.4,-70.4833,74.084,69,23,3.53,CL,1706648119
10,iqaluit,63.7506,-68.5145,-5.313999999999986,63,100,6.17,CA,1706647984
11,teguise,29.0605,-13.564,68.21600000000001,17,0,3.09,ES,1706648120
12,hamilton,39.1834,-84.5333,36.44600000000005,94,100,3.6,US,1706647961
13,adamstown,-25.066,-130.1015,74.24600000000005,90,100,12.14,PN,1706648121
14,minas de marcona,-15.2119,-75.1103,72.91400000000004,65,95,7.31,PE,1706648122
15,labrador city,52.9463,-66.9114,10.31000000000008,37,20,6.17,CA,1706647960
16,nadi,-17.8,177.4167,80.6,83,75,3.09,FJ,1706648122
17,port-aux-francais,-49.35,70.2167,38.87600000000009,74,82,14.47,TF,1706648122
18,nemuro,43.3236,145.575,27.194000000000074,66,97,3.77,JP,1706648122
19,saint-laurent-de-la-salanque,42.7667,2.9833,55.004000000000055,92,75,1.54,FR,1706648122
20,kapuskasing,49.4169,-82.4331,33.89000000000002,86,100,4.12,CA,1706648122
21,ilulissat,69.2167,-51.1,-11.181999999999967,49,66,3.09,GL,1706648122
22,keflavik,64.0049,-22.5624,30.632000000000016,74,75,12.35,IS,1706648123
23,wailua homesteads,22.0669,-159.378,73.83200000000002,81,100,1.54,US,1706648123
24,qaqortoq,60.7167,-46.0333,-4.899999999999949,73,74,3.72,GL,1706647987
25,petropavlovsk-kamchatsky,53.0452,158.6483,4.460000000000083,94,75,5.0,RU,1706648123
26,puerto natales,-51.7236,-72.4875,64.85,52,100,12.86,CL,1706648123
27,port-saint-louis-du-rhone,43.3833,4.8,46.63399999999999,93,92,2.06,FR,1706648123
28,papatowai,-46.5619,169.4708,61.754000000000055,67,55,2.54,NZ,1706648123
29,anadyr,64.75,177.4833,-26.89599999999995,74,0,3.0,RU,1706648124
30,port elizabeth,-33.918,25.5701,72.32000000000006,84,0,1.54,ZA,1706648124
31,yevpatoriya,45.1972,33.3558,31.982000000000017,87,6,5.05,UA,1706648124
32,olonkinbyen,70.9221,-8.7187,23.95400000000005,86,100,7.49,SJ,1706648124
33,lihue,21.9789,-159.3672,74.44400000000007,81,100,1.54,US,1706648124
34,isla vista,34.4133,-119.861,76.44200000000001,63,0,3.09,US,1706648124
35,pisco,-13.7,-76.2167,84.25400000000005,58,0,6.69,PE,1706648125
36,colonia,50.9333,6.95,48.812000000000054,76,100,4.63,DE,1706647975
37,fort bragg,35.139,-79.006,56.82200000000004,46,0,2.57,US,1706648125
38,uturoa,-16.7333,-151.4333,83.642,75,100,3.2,PF,1706648125
39,mahina,-17.5065,-149.489,85.76600000000002,74,75,5.14,PF,1706648125
40,remire-montjoly,4.9167,-52.2667,86.03600000000007,79,75,4.12,GF,1706648125
41,grytviken,-54.2811,-36.5092,40.24400000000007,76,21,4.17,GS,1706647979
42,lebu,-37.6167,-73.65,64.25600000000003,65,0,6.92,CL,1706648126
43,margaret river,-33.95,115.0667,57.90200000000008,86,3,3.66,AU,1706648126
44,thompson,55.7435,-97.8558,39.36200000000006,75,75,3.6,CA,1706648126
45,marica,-22.9194,-42.8186,84.14600000000004,88,91,2.65,BR,1706648126
46,grand falls-windsor,48.9332,-55.6649,10.508000000000003,76,45,0.45,CA,1706648126
47,yueyang,29.3333,113.0919,46.4,97,95,1.26,CN,1706648126
48,invercargill,-46.4,168.35,57.57800000000007,68,29,2.5,NZ,1706648126
49,new norfolk,-42.7826,147.0587,60.29600000000005,68,99,2.09,AU,1706648126
50,yellowknife,62.456,-114.3525,12.722000000000037,92,100,5.66,CA,1706647973
51,west island,-12.1568,96.8225,78.78200000000001,78,35,2.06,CC,1706648127
52,torghay,49.6339,63.4981,1.6520000000000756,98,86,2.16,KZ,1706648127
53,kristiansund,63.1115,7.732,34.44800000000002,55,0,1.54,NO,1706648127
54,taksimo,56.3444,114.8794,-26.319999999999958,91,46,0.81,RU,1706648127
55,hawaiian paradise park,19.5933,-154.9731,84.03800000000004,67,0,1.54,US,1706648127
56,luderitz,-26.6481,15.1594,66.39800000000002,86,2,4.82,NA,1706648127
57,udachny,66.4167,112.4,-19.191999999999943,100,98,1.26,RU,1706648128
58,kavaratti,10.5669,72.642,81.51800000000009,68,61,3.35,IN,1706648016
59,badger,64.8,-147.5333,-16.725999999999935,74,75,0.0,US,1706647978
60,ibi,38.6253,-0.5723,50.522000000000034,78,100,1.31,ES,1706648128
61,mhamid,29.82,-5.72,59.846000000000046,32,47,3.84,MA,1706648128
62,waitangi,-43.9535,-176.5597,63.82400000000001,97,100,2.68,NZ,1706647855
63,hinthada,17.6333,95.4667,64.77800000000008,48,0,2.45,MM,1706648128
64,avarua,-21.2078,-159.775,86.05400000000006,62,20,2.06,CK,1706648128
65,edinburgh of the seven seas,-37.0676,-12.3116,57.992,60,67,4.59,SH,1706648128
66,bayugan,8.7561,125.7675,73.56200000000007,99,100,0.52,PH,1706648128
67,aitape,-3.1374,142.3475,78.33200000000002,89,100,2.19,PG,1706648129
68,chiredzi,-21.05,31.6667,76.73000000000005,55,20,5.75,ZW,1706648129
69,enewetak,11.3474,162.3373,79.62800000000007,71,79,8.85,MH,1706648129
70,ma'rib,15.4591,45.3253,76.01000000000008,50,68,3.41,YE,1706648129
71,ust-nera,64.5667,143.2,-32.13399999999994,100,100,1.46,RU,1706648129
72,st. john's,47.5649,-52.7093,22.388000000000044,81,100,7.72,CA,1706648072
73,blackmans bay,-43.0167,147.3167,59.12600000000009,64,100,0.45,AU,1706648129
74,east london,-33.0153,27.9116,72.78800000000004,81,100,1.8,ZA,1706648129
75,zhob,31.3411,69.4481,46.97600000000009,48,0,1.27,PK,1706648130
76,canutama,-6.5339,-64.3831,86.25200000000008,69,95,2.2,BR,1706648130
77,kaka,37.3482,59.6143,38.42600000000009,65,83,2.07,TM,1706648130
78,lubango,-14.9172,13.4925,62.45600000000003,88,75,5.14,AO,1706648131
79,namibe,-15.1961,12.1522,75.93800000000005,77,47,1.93,AO,1706648131
80,nagqu,31.5,92.0,8.528000000000066,45,100,1.12,CN,1706648132
81,longyearbyen,78.2186,15.6401,24.638000000000044,58,75,7.2,SJ,1706648132
82,whakatane,-37.9585,176.9854,74.76800000000009,69,98,4.45,NZ,1706648133
83,vilyuysk,63.7553,121.6247,-15.015999999999956,99,100,1.48,RU,1706648133
84,port lincoln,-34.7333,135.8667,60.63800000000005,73,3,4.91,AU,1706648133
85,holualoa,19.6228,-155.9522,78.54800000000003,82,100,4.12,US,1706648133
86,ulladulla,-35.35,150.4667,69.76400000000004,91,99,4.1,AU,1706648133
87,aykhal,66.0,111.5,-11.649999999999949,100,99,1.65,RU,1706648133
88,tagiura,32.8817,13.3506,58.280000000000044,60,73,3.69,LY,1706648133
89,albany,42.6001,-73.9662,32.522000000000034,81,100,0.45,US,1706647976
90,atafu village,-8.5421,-172.5159,84.41600000000001,71,67,2.8,TK,1706648134
91,afaahiti,-17.75,-149.2833,84.07400000000001,82,77,2.78,PF,1706648134
92,san antonio de pale,-1.4014,5.6325,82.97600000000008,76,91,1.93,GQ,1706648134
93,dunedin,-45.8742,170.5036,59.81000000000009,90,53,4.02,NZ,1706647959
94,los llanos de aridane,28.6585,-17.9182,64.13000000000005,31,0,3.13,ES,1706648134
95,quellon,-43.1167,-73.6167,65.642,61,73,2.6,CL,1706647870
96,midvagur,62.0511,-7.1939,45.42800000000007,87,100,6.69,FO,1706648134
97,blythe,33.6103,-114.5964,72.05000000000001,30,0,0.0,US,1706648134
98,tual,-5.6667,132.75,83.58800000000005,76,100,7.55,ID,1706648134
99,lubang,13.8584,120.124,77.46800000000009,79,39,10.48,PH,1706648135
100,bari,41.1177,16.8512,42.26000000000008,87,0,2.57,IT,1706648135
101,portland,45.5234,-122.6762,58.80200000000008,80,75,2.57,US,1706648257
102,callao,-12.0667,-77.15,82.68800000000005,65,0,5.66,PE,1706648135
103,vorkuta,67.5,64.0,8.402000000000076,96,100,4.46,RU,1706648039
104,mikuni,36.2171,136.1519,31.910000000000082,69,87,2.76,JP,1706648135
105,sitka,57.0531,-135.33,37.291999999999994,81,75,5.66,US,1706648135
106,hassi messaoud,31.6804,6.0729,57.056000000000026,44,0,2.57,DZ,1706648118
107,amble,55.3333,-1.5833,39.95600000000003,87,42,4.63,GB,1706648135
108,yuzhno-kurilsk,44.0306,145.8556,28.382000000000016,71,66,4.5,RU,1706648136
109,ilanskiy,56.2358,96.065,-30.60399999999995,100,36,1.26,RU,1706648136
110,kill devil hills,36.0307,-75.676,50.0,69,0,2.57,US,1706648136
111,saipan,15.1355,145.701,77.70200000000008,69,75,9.77,MP,1706647978
112,acheng,45.5454,126.977,0.26600000000005863,95,100,3.4,CN,1706648136
113,ishigaki,24.3448,124.1572,68.12600000000009,88,20,1.54,JP,1706648136
114,terme,41.2092,36.9739,40.92800000000007,87,94,1.97,TR,1706648136
115,sinabang,2.4803,96.3801,79.88000000000005,84,76,1.99,ID,1706648136
116,kiunga,-6.1219,141.2906,74.24600000000005,100,100,1.11,PG,1706648137
117,pilar,-9.5972,-35.9567,84.12800000000007,67,0,4.52,BR,1706647859
118,vorgashor,67.5833,63.95,8.330000000000041,95,100,4.74,RU,1706648137
119,woippy,49.1495,6.1491,49.190000000000026,96,98,1.62,FR,1706648137
120,south hedland,-20.4089,118.5983,80.52800000000008,89,40,3.6,AU,1706648137
121,laguna,38.421,-121.4238,73.54400000000007,68,0,4.12,US,1706648137
122,galliano,29.4422,-90.2992,69.99800000000002,50,100,4.64,US,1706648032
123,mount isa,-20.7333,139.5,76.76600000000002,94,100,8.75,AU,1706648138
124,prince rupert,54.3161,-130.3201,47.89400000000008,87,100,9.26,CA,1706648026
125,gejiu,23.306,103.1635,42.044000000000075,96,67,1.35,CN,1706648138
126,angostura,25.3667,-108.1833,90.19400000000007,24,98,4.95,MX,1706648138
127,auki,-8.7676,160.7034,77.82800000000006,91,100,5.94,SB,1706648138
128,brotas,-22.2842,-48.1267,85.94600000000005,33,100,2.16,BR,1706648139
129,okhotsk,59.3833,143.3,-4.233999999999945,77,100,4.1,RU,1706648139
130,pionerskiy,54.9508,20.2275,37.23800000000004,78,100,7.32,RU,1706648139
131,konsoy,40.4915,69.7025,31.964000000000034,81,100,2.2,TJ,1706648139
132,whitehorse,60.7161,-135.0538,38.174000000000014,65,20,7.2,CA,1706647961
133,port alfred,-33.5906,26.891,72.1760000000001,90,100,0.45,ZA,1706648139
134,ribeira grande,38.5167,-28.7,61.196000000000055,77,40,4.63,PT,1706648139
135,cambria,35.5641,-121.0808,71.42000000000007,61,71,1.39,US,1706648140
136,cuencame de ceniceros,24.8711,-103.6964,73.25600000000003,19,22,3.63,MX,1706648140
137,shahrak,34.1074,64.3052,25.28600000000007,91,28,1.18,AF,1706648140
138,fort st. john,56.2499,-120.8529,48.092,43,20,13.38,CA,1706647848
139,novo aripuana,-5.1206,-60.3797,78.674,92,100,0.99,BR,1706648140
140,jacmel,18.2342,-72.5347,84.03800000000004,72,36,1.64,HT,1706648141
141,boksitogorsk,59.474,33.8485,24.60200000000008,99,100,1.85,RU,1706648141
142,taulaga,-11.0553,-171.0883,83.75,66,91,3.18,AS,1706648141
143,lander,42.833,-108.7307,42.58399999999999,73,0,0.0,US,1706648141
144,rawlins,41.7911,-107.2387,46.291999999999994,53,0,6.17,US,1706648142
145,simanggang,1.2472,111.4528,75.18200000000002,100,100,0.0,MY,1706648142
146,coahuayana de hidalgo,18.7,-103.6583,85.83800000000005,56,100,3.7,MX,1706648142
147,waingapu,-9.6567,120.2641,76.94600000000005,84,53,2.35,ID,1706648043
148,port pirie,-33.1833,138.0167,58.80200000000008,65,0,4.01,AU,1706647982
149,tiksi,71.6872,128.8694,-18.615999999999957,99,43,1.85,RU,1706647976
150,labuan,5.2767,115.2417,80.9600000000001,88,20,2.68,MY,1706648143
151,bilibino,68.0546,166.4372,-27.25599999999998,99,100,0.19,RU,1706647979
152,gornopravdinsk,60.05,69.9,5.233999999999991,96,98,3.29,RU,1706648143
153,sao felix do xingu,-6.6447,-51.995,81.0680000000001,84,65,0.7,BR,1706648143
154,marsh harbour,26.5412,-77.0636,68.342,56,100,3.78,BS,1706648143
155,vila do maio,15.1333,-23.2167,74.19200000000001,67,0,6.2,CV,1706648143
156,sivas,39.7916,37.0019,18.23000000000004,79,0,4.63,TR,1706648144
157,taoudenni,22.6783,-3.9836,69.72800000000007,15,0,5.31,ML,1706648144
158,kingston,17.997,-76.7936,85.15400000000005,72,20,5.14,JM,1706648136
159,greymouth,-42.4667,171.2,65.67800000000007,65,1,2.34,NZ,1706648144
160,katsuura,35.1333,140.3,48.88399999999999,68,8,2.74,JP,1706648144
161,birobidzhan,48.8,132.95,-14.187999999999946,94,96,1.35,RU,1706648144
162,stanley,54.868,-1.6985,38.78600000000007,87,20,3.09,GB,1706647989
163,georgetown,5.4112,100.3354,80.52800000000008,75,20,3.6,MY,1706648145
164,khandyga,62.6667,135.6,-44.40999999999998,100,100,0.88,RU,1706648145
165,la passe,45.5549,-0.8967,52.03399999999999,89,37,2.05,FR,1706648146
166,ivdel',60.6911,60.4206,9.194000000000074,98,92,1.34,RU,1706648146
167,anacapri,40.5558,14.2136,53.13200000000002,66,0,0.0,IT,1706648146
168,kish,26.5578,54.0194,70.07000000000006,73,0,3.09,IR,1706648146
169,utrik,11.2278,169.8474,78.99800000000002,74,100,8.97,MH,1706648146
170,kodiak,57.79,-152.4072,2.7140000000000306,66,0,2.06,US,1706648146
171,carnarvon,-24.8667,113.6333,77.91800000000009,70,21,6.87,AU,1706648146
172,qamdo,31.1667,97.2333,12.97400000000001,48,99,2.34,CN,1706648147
173,alo,7.4178,6.7371,86.558,20,86,0.72,NG,1706648148
174,kayes,14.0,-11.0,81.62600000000009,10,74,3.12,ML,1706648148
175,ponta delgada,37.7333,-25.6667,61.52000000000007,88,75,2.57,PT,1706648148
176,melfort,52.8667,-104.6177,42.92600000000009,65,33,7.72,CA,1706648148
177,wau,7.7029,27.9953,77.82800000000006,22,67,2.08,SS,1706648148
178,tenenkou,14.4572,-4.9169,75.7760000000001,13,68,4.8,ML,1706648148
179,luanda,-8.8368,13.2343,82.4,86,40,2.57,AO,1706648148
180,san luis de la loma,17.2706,-100.8939,83.58800000000005,62,100,3.67,MX,1706648149
181,chernyshkovskiy,48.4219,42.2308,28.202000000000076,89,100,4.5,RU,1706648149
182,ancud,-41.8697,-73.8203,62.94199999999999,77,49,3.87,CL,1706648149
183,kapa'a,22.0752,-159.319,75.18200000000002,81,100,1.54,US,1706648149
184,caleta de carquin,-11.0925,-77.6267,78.29600000000005,75,87,5.13,PE,1706648149
185,jiangzi,28.95,89.6333,12.722000000000037,63,14,3.22,CN,1706648149
186,sinan,34.8262,126.1086,41.108000000000004,84,100,6.66,KR,1706648149
187,mossel bay,-34.1831,22.146,67.92800000000007,89,100,5.26,ZA,1706648149
188,at taj,24.2049,23.2857,48.12800000000007,45,0,3.98,LY,1706648149
189,happy valley-goose bay,53.3168,-60.3315,10.706000000000028,37,20,7.2,CA,1706647973
190,kone,-21.0595,164.8658,79.808,74,92,0.3,NC,1706648151
191,aibak,36.2647,68.0155,34.32200000000004,97,100,1.87,AF,1706648151
192,alesund,62.4723,6.1549,41.14400000000008,60,40,8.23,NO,1706648131
193,madinat ash shamal,26.1293,51.2009,70.16000000000008,57,64,3.11,QA,1706648151
194,ar raqqah,35.95,39.0167,45.98600000000007,91,100,5.22,SY,1706648151
195,khash,28.2211,61.2158,47.93000000000004,50,78,2.45,IR,1706648152
196,socorro,31.6546,-106.3033,69.00800000000001,25,75,1.54,US,1706648023
197,sarkand,45.41,79.9186,21.14600000000005,84,100,2.4,KZ,1706648152
198,bredasdorp,-34.5322,20.0403,67.78399999999999,81,100,3.56,ZA,1706647980
199,pont rouge,48.8833,-72.0825,12.488000000000046,95,62,1.59,CA,1706648152
200,canarana,-11.6847,-41.7689,79.50200000000008,52,32,0.45,BR,1706648152
201,whangarei,-35.7317,174.3239,75.29000000000002,63,14,2.01,NZ,1706648152
202,laojunmiao,39.8333,97.7333,19.022000000000034,41,100,3.58,CN,1706648152
203,rongelap,11.1635,166.8941,79.12400000000002,72,100,9.01,MH,1706648153
204,waddan,29.1614,16.139,49.24400000000007,71,14,4.24,LY,1706648153
205,greenville,35.6127,-77.3663,53.76200000000006,50,0,2.06,US,1706648137
206,aleg,17.0481,-13.9209,76.80200000000008,9,1,3.99,MR,1706648153
207,caucete,-31.6518,-68.2811,105.78200000000002,14,4,3.22,AR,1706648153
208,dolores,-36.3132,-57.6792,88.46600000000001,37,19,8.35,AR,1706648153
209,labytnangi,66.6572,66.4183,4.496000000000048,96,100,2.99,RU,1706648153
210,prince george,53.9166,-122.753,48.254000000000055,59,0,5.66,CA,1706648153
211,raebareli,26.2167,81.2333,53.150000000000006,71,4,2.06,IN,1706648154
212,ain sukhna,29.6002,32.3167,51.062000000000054,59,14,2.8,EG,1706648154
213,borgonovo valtidone,45.0144,9.4435,47.28200000000002,73,98,0.6,IT,1706648154
214,medicine hat,50.0501,-110.6683,58.83800000000005,57,75,7.72,CA,1706648154
215,winkler,49.1817,-97.941,46.58000000000004,70,21,5.14,CA,1706648154
216,popondetta,-8.7537,148.2534,76.5680000000001,95,100,0.57,PG,1706648154
217,tevriz,57.509,72.4042,5.702000000000076,97,100,2.3,RU,1706648154
218,mount gambier,-37.8333,140.7667,56.94800000000002,79,7,1.95,AU,1706648154
219,yangjiang,21.85,111.9667,66.07400000000001,87,100,2.01,CN,1706648154
220,bojnurd,37.4747,57.329,31.946000000000048,80,75,2.06,IR,1706648154
221,fort mcmurray,56.7268,-111.381,49.51400000000004,61,75,5.66,CA,1706648155
222,whitecourt,54.1502,-115.6855,52.84400000000008,40,40,6.69,CA,1706648155
223,taroudant,30.4703,-8.877,61.682000000000016,24,100,0.69,MA,1706648155
224,hithadhoo,-0.6,73.0833,81.48200000000003,76,72,2.36,MV,1706648155
225,chernyshevskiy,63.0128,112.4714,-25.239999999999974,100,95,0.79,RU,1706648155
226,sona,45.4388,10.8255,41.93600000000007,100,20,0.0,IT,1706648155
227,puerto aysen,-45.4,-72.7,57.596000000000046,95,100,2.1,CL,1706648155
228,yichun,47.7,128.9,-10.929999999999943,98,100,0.83,CN,1706648155
229,mamuju,-2.6748,118.8885,78.7100000000001,86,99,2.05,ID,1706647861
230,box elder,41.5005,-112.8764,40.13600000000007,81,71,0.96,US,1706648156
231,valdivia,-39.8142,-73.2459,80.69000000000003,44,0,3.57,CL,1706648156
232,saint-philippe,-21.3585,55.7679,78.38600000000008,86,35,4.8,RE,1706648156
233,vilyuchinsk,52.9306,158.4028,5.9360000000000674,77,97,3.47,RU,1706647988
234,rosarito,32.3333,-117.0333,80.924,43,23,3.07,MX,1706648156
235,qacha's nek,-30.1154,28.6894,56.12000000000006,93,9,0.78,LS,1706648156
236,kidal,18.4411,1.4078,67.74800000000002,16,0,4.99,ML,1706648156
237,bogo,11.0517,124.0055,76.4600000000001,89,100,4.51,PH,1706648156
238,okahandja,-21.9833,16.9167,80.45600000000003,36,97,2.81,NA,1706648157
239,belo sur tsiribihina,-19.7,44.55,72.392,96,99,3.46,MG,1706648157
240,nyurba,63.2842,118.3319,-19.533999999999942,98,100,1.87,RU,1706648157
241,shijiazhuang,38.0414,114.4786,26.456000000000028,79,60,1.36,CN,1706648157
242,bardai,11.65,7.2333,71.20400000000006,20,60,5.31,NG,1706648157
243,kotabumi,-4.8333,104.9,75.092,96,100,1.94,ID,1706648158
244,tofol,5.3248,163.0078,82.09400000000008,76,100,7.59,FM,1706648158
245,campos dos goytacazes,-21.75,-41.3,84.25400000000005,79,20,6.17,BR,1706648158
246,sterling,39.0062,-77.4286,44.34800000000003,66,100,4.12,US,1706648105
247,talnakh,69.4865,88.3972,1.2020000000000763,81,100,4.81,RU,1706647927
248,cahors,44.4167,1.3333,47.21000000000008,90,6,1.44,FR,1706648158
249,frontera,26.9333,-101.45,73.14800000000002,36,40,4.12,MX,1706648067
250,ashburton,-37.8626,145.0794,62.34800000000003,66,6,2.82,AU,1706648159
251,pangody,65.85,74.4859,-4.917999999999985,95,41,6.88,RU,1706648160
252,rio grande,-32.035,-52.0986,84.308,66,22,6.56,BR,1706648160
253,harper,4.375,-7.7169,81.33800000000005,80,58,3.28,LR,1706648160
254,cabinda,-5.55,12.2,84.34400000000008,89,75,2.57,AO,1706648160
255,aasiaat,68.7098,-52.8699,-24.91599999999996,98,62,4.67,GL,1706648160
256,svetlyy yar,48.4748,44.781,29.804000000000052,88,100,5.57,RU,1706648160
257,salinopolis,-0.6136,-47.3561,80.924,78,98,3.91,BR,1706647909
258,kuching,1.55,110.3333,80.02400000000002,96,40,0.0,MY,1706648161
259,tolanaro,-25.0319,46.9987,77.07200000000003,83,40,5.14,MG,1706647971
260,tsiombe,-25.3,45.4833,73.61600000000001,81,100,6.99,MG,1706648161
261,zhangjiagang,31.865,120.5389,47.912000000000056,99,99,1.42,CN,1706648161
